Gene_stable_ID	CHR
ENSG00000224421	21
ENSG00000206106	21
ENSG00000234107	21
ENSG00000142188	21
ENSG00000184351	21
ENSG00000205930	21
ENSG00000224598	21
ENSG00000235277	21
ENSG00000231231	21
ENSG00000232560	21
ENSG00000227330	21
ENSG00000279211	21
ENSG00000212938	21
ENSG00000156284	21
ENSG00000215562	21
ENSG00000279998	21
ENSG00000228677	21
ENSG00000227090	21
ENSG00000187172	21
ENSG00000222018	21
ENSG00000224247	21
ENSG00000237609	21
ENSG00000242553	21
ENSG00000279534	21
ENSG00000233956	21
ENSG00000244025	21
ENSG00000198054	21
ENSG00000264790	18
ENSG00000265944	18
ENSG00000272958	21
ENSG00000279366	18
ENSG00000272657	21
ENSG00000264707	18
ENSG00000280433	21
ENSG00000260930	18
ENSG00000226534	22
ENSG00000267558	18
ENSG00000211662	22
ENSG00000279648	21
ENSG00000225298	21
ENSG00000168234	18
ENSG00000231004	22
ENSG00000230194	22
ENSG00000173231	21
ENSG00000223741	21
ENSG00000253481	22
ENSG00000237138	21
ENSG00000203416	22
ENSG00000214955	21
ENSG00000235578	22
ENSG00000279967	21
ENSG00000225255	22
ENSG00000237735	21
ENSG00000275772	22
ENSG00000142149	21
ENSG00000278655	22
ENSG00000275793	22
ENSG00000253963	22
ENSG00000274602	22
ENSG00000225502	21
ENSG00000279773	21
ENSG00000275945	21
ENSG00000154642	21
ENSG00000267097	18
ENSG00000231015	20
ENSG00000217809	20
ENSG00000225253	18
ENSG00000267774	18
ENSG00000234187	20
ENSG00000215547	20
ENSG00000270299	20
ENSG00000187323	18
ENSG00000230479	21
ENSG00000184856	21
ENSG00000227195	20
ENSG00000279718	21
ENSG00000223608	21
ENSG00000276427	22
ENSG00000159256	21
ENSG00000223999	22
ENSG00000234503	22
ENSG00000253338	22
ENSG00000099917	22
ENSG00000159086	21
ENSG00000141639	18
ENSG00000267695	18
ENSG00000273762	18
ENSG00000265712	18
ENSG00000266541	18
ENSG00000267032	18
ENSG00000270855	18
ENSG00000197046	18
ENSG00000141622	18
ENSG00000078804	20
ENSG00000175319	18
ENSG00000279629	18
ENSG00000267112	18
ENSG00000232595	20
ENSG00000267524	18
ENSG00000204662	20
ENSG00000225056	20
ENSG00000236542	20
ENSG00000277558	20
ENSG00000232333	20
ENSG00000134042	18
ENSG00000101384	20
ENSG00000167393	X
ENSG00000271486	21
ENSG00000215088	21
ENSG00000205929	21
ENSG00000237841	21
ENSG00000230366	21
ENSG00000225661	X
ENSG00000235039	X
ENSG00000280441	21
ENSG00000236120	X
ENSG00000238193	X
ENSG00000236188	X
ENSG00000228572	X
ENSG00000236513	X
ENSG00000279784	21
ENSG00000234622	X
ENSG00000234083	21
ENSG00000183943	X
ENSG00000233316	21
ENSG00000228861	21
ENSG00000224427	21
ENSG00000234538	21
ENSG00000230323	21
ENSG00000236612	21
ENSG00000230379	21
ENSG00000230495	20
ENSG00000089057	20
ENSG00000263797	18
ENSG00000236017	X
ENSG00000067900	18
ENSG00000225574	X
ENSG00000177504	X
ENSG00000205726	21
ENSG00000231619	X
ENSG00000231216	X
ENSG00000237127	22
ENSG00000225271	X
ENSG00000185291	X
ENSG00000211677	22
ENSG00000254240	22
ENSG00000232771	22
ENSG00000241717	22
ENSG00000253546	22
ENSG00000253451	22
ENSG00000253448	22
ENSG00000274381	22
ENSG00000197210	22
ENSG00000278196	22
ENSG00000206142	22
ENSG00000182162	X
ENSG00000237730	X
ENSG00000226313	X
ENSG00000182888	X
ENSG00000205542	X
ENSG00000280623	22
ENSG00000211667	22
ENSG00000215313	X
ENSG00000169100	X
ENSG00000183169	22
ENSG00000244723	22
ENSG00000267570	18
ENSG00000253822	22
ENSG00000267674	18
ENSG00000254709	22
ENSG00000280197	18
ENSG00000267327	18
ENSG00000265015	18
ENSG00000237531	X
ENSG00000177511	18
ENSG00000125363	X
ENSG00000099953	22
ENSG00000204556	20
ENSG00000235044	20
ENSG00000273998	20
ENSG00000213882	20
ENSG00000101435	20
ENSG00000152240	18
ENSG00000232900	20
ENSG00000196433	X
ENSG00000238125	22
ENSG00000211659	22
ENSG00000211669	22
ENSG00000277508	20
ENSG00000229770	22
ENSG00000229042	20
ENSG00000211670	22
ENSG00000211668	22
ENSG00000225419	20
ENSG00000254835	22
ENSG00000223571	X
ENSG00000254077	22
ENSG00000178605	X
ENSG00000277581	20
ENSG00000274825	20
ENSG00000229892	20
ENSG00000169548	22
ENSG00000124102	20
ENSG00000280025	22
ENSG00000248409	22
ENSG00000250917	20
ENSG00000225956	20
ENSG00000124157	20
ENSG00000226985	X
ENSG00000184792	22
ENSG00000124134	20
ENSG00000176641	18
ENSG00000166510	18
ENSG00000277550	20
ENSG00000234862	20
ENSG00000230324	20
ENSG00000237396	20
ENSG00000101310	20
ENSG00000169084	X
ENSG00000146950	X
ENSG00000266335	18
ENSG00000266997	18
ENSG00000267061	18
ENSG00000267146	18
ENSG00000239780	18
ENSG00000175387	18
ENSG00000231913	X
ENSG00000011201	X
ENSG00000169093	X
ENSG00000205755	X
ENSG00000275194	X
ENSG00000223511	X
ENSG00000225722	X
ENSG00000177138	X
ENSG00000041353	18
ENSG00000181544	X
ENSG00000265437	18
ENSG00000134443	18
ENSG00000279707	18
ENSG00000236871	X
ENSG00000267038	18
ENSG00000004961	X
ENSG00000273335	18
ENSG00000257513	18
ENSG00000089123	20
ENSG00000260759	18
ENSG00000277310	18
ENSG00000267591	18
ENSG00000141655	18
ENSG00000226774	X
ENSG00000146938	X
ENSG00000170191	20
ENSG00000206249	20
ENSG00000223410	20
ENSG00000132792	20
ENSG00000211665	22
ENSG00000185686	22
ENSG00000223742	X
ENSG00000276467	X
ENSG00000187268	X
ENSG00000265296	18
ENSG00000267249	18
ENSG00000091164	18
ENSG00000261030	X
ENSG00000232392	X
ENSG00000225384	X
ENSG00000183304	X
ENSG00000220891	22
ENSG00000279848	22
ENSG00000226420	22
ENSG00000240591	22
ENSG00000211678	22
ENSG00000231392	22
ENSG00000226885	22
ENSG00000227755	22
ENSG00000229012	X
ENSG00000211657	22
ENSG00000211673	22
ENSG00000226912	22
ENSG00000275004	22
ENSG00000224277	22
ENSG00000253234	22
ENSG00000128218	22
ENSG00000266915	18
ENSG00000276174	18
ENSG00000272578	22
ENSG00000134030	18
ENSG00000276400	22
ENSG00000229107	22
ENSG00000235592	X
ENSG00000101955	X
ENSG00000100325	22
ENSG00000226179	X
ENSG00000235820	20
ENSG00000276638	20
ENSG00000126010	X
ENSG00000180205	20
ENSG00000235211	X
ENSG00000177324	X
ENSG00000236772	20
ENSG00000231081	20
ENSG00000149639	20
ENSG00000130150	X
ENSG00000267134	18
ENSG00000242945	18
ENSG00000264564	18
ENSG00000263688	18
ENSG00000263438	18
ENSG00000174028	X
ENSG00000225882	X
ENSG00000235510	X
ENSG00000196839	20
ENSG00000185638	X
ENSG00000236929	X
ENSG00000278891	18
ENSG00000266296	18
ENSG00000267789	18
ENSG00000223391	X
ENSG00000214031	X
ENSG00000147027	X
ENSG00000082212	18
ENSG00000233247	X
ENSG00000233007	X
ENSG00000225066	X
ENSG00000233733	22
ENSG00000232370	X
ENSG00000236858	22
ENSG00000231066	X
ENSG00000219870	X
ENSG00000236072	X
ENSG00000211680	22
ENSG00000235642	X
ENSG00000226679	X
ENSG00000232350	22
ENSG00000232530	22
ENSG00000185915	X
ENSG00000280356	22
ENSG00000197976	X
ENSG00000185666	22
ENSG00000091482	X
ENSG00000233277	20
ENSG00000253120	22
ENSG00000274173	20
ENSG00000227880	22
ENSG00000278920	22
ENSG00000226573	22
ENSG00000232136	20
ENSG00000225759	20
ENSG00000231933	22
ENSG00000124233	20
ENSG00000149970	X
ENSG00000223651	20
ENSG00000228503	20
ENSG00000273828	20
ENSG00000220540	20
ENSG00000279164	20
ENSG00000180305	20
ENSG00000276223	20
ENSG00000277708	20
ENSG00000215498	22
ENSG00000175121	20
ENSG00000179935	20
ENSG00000227813	22
ENSG00000214526	22
ENSG00000211672	22
ENSG00000101445	20
ENSG00000229266	22
ENSG00000178248	22
ENSG00000141441	18
ENSG00000211664	22
ENSG00000253786	22
ENSG00000223704	22
ENSG00000099985	22
ENSG00000267513	18
ENSG00000266846	18
ENSG00000217261	22
ENSG00000267486	18
ENSG00000266900	18
ENSG00000271238	18
ENSG00000231495	22
ENSG00000273664	18
ENSG00000235271	22
ENSG00000267732	18
ENSG00000232707	22
ENSG00000228315	22
ENSG00000234967	20
ENSG00000175886	18
ENSG00000265533	18
ENSG00000240108	20
ENSG00000267487	18
ENSG00000264695	18
ENSG00000266549	18
ENSG00000149633	20
ENSG00000152229	18
ENSG00000185721	22
ENSG00000125997	20
ENSG00000267761	18
ENSG00000130684	20
ENSG00000267597	18
ENSG00000267401	18
ENSG00000184828	18
ENSG00000275728	20
ENSG00000025772	20
ENSG00000128283	22
ENSG00000281460	20
ENSG00000236874	20
ENSG00000167104	20
ENSG00000235786	22
ENSG00000100101	22
ENSG00000225413	22
ENSG00000238195	22
ENSG00000231405	22
ENSG00000234646	20
ENSG00000211661	22
ENSG00000253329	22
ENSG00000279447	20
ENSG00000254029	22
ENSG00000235328	22
ENSG00000223864	20
ENSG00000234891	22
ENSG00000231119	20
ENSG00000281365	20
ENSG00000176635	22
ENSG00000233106	20
ENSG00000261431	20
ENSG00000227599	20
ENSG00000101452	20
ENSG00000159261	21
ENSG00000100225	22
ENSG00000223692	21
ENSG00000229925	21
ENSG00000277693	21
ENSG00000279864	21
ENSG00000157542	21
ENSG00000241837	21
ENSG00000260433	18
ENSG00000272788	18
ENSG00000267316	18
ENSG00000265545	18
ENSG00000141664	18
ENSG00000100365	22
ENSG00000227568	13
ENSG00000230931	13
ENSG00000215349	13
ENSG00000204718	13
ENSG00000231238	13
ENSG00000225016	13
ENSG00000121388	13
ENSG00000268486	13
ENSG00000206192	13
ENSG00000235500	13
ENSG00000229427	13
ENSG00000232692	21
ENSG00000226361	13
ENSG00000234894	13
ENSG00000226298	21
ENSG00000232886	21
ENSG00000240654	13
ENSG00000206107	21
ENSG00000233213	21
ENSG00000232837	21
ENSG00000227054	21
ENSG00000124191	20
ENSG00000154645	21
ENSG00000275964	13
ENSG00000236834	13
ENSG00000102699	13
ENSG00000228075	18
ENSG00000166569	18
ENSG00000182362	21
ENSG00000101782	18
ENSG00000235573	22
ENSG00000187792	22
ENSG00000235485	22
ENSG00000235408	20
ENSG00000244558	20
ENSG00000253920	22
ENSG00000211676	22
ENSG00000229976	20
ENSG00000244625	22
ENSG00000226769	20
ENSG00000064655	20
ENSG00000279669	21
ENSG00000230866	22
ENSG00000157538	21
ENSG00000198089	22
ENSG00000036473	X
ENSG00000141665	18
ENSG00000279751	21
ENSG00000147041	X
ENSG00000227456	21
ENSG00000279493	21
ENSG00000226012	21
ENSG00000228235	21
ENSG00000279414	21
ENSG00000178457	21
ENSG00000273840	21
ENSG00000160307	21
ENSG00000223498	X
ENSG00000234191	X
ENSG00000214976	21
ENSG00000273704	X
ENSG00000235071	X
ENSG00000160294	21
ENSG00000275800	X
ENSG00000223723	X
ENSG00000230641	13
ENSG00000176812	X
ENSG00000224339	X
ENSG00000237782	X
ENSG00000234355	X
ENSG00000027001	13
ENSG00000086712	X
ENSG00000280098	18
ENSG00000274930	18
ENSG00000267233	18
ENSG00000141458	18
ENSG00000125899	20
ENSG00000238178	X
ENSG00000168703	20
ENSG00000233921	X
ENSG00000229384	X
ENSG00000230180	X
ENSG00000273451	20
ENSG00000271136	X
ENSG00000235587	X
ENSG00000269931	20
ENSG00000233571	X
ENSG00000224960	X
ENSG00000235292	20
ENSG00000101958	X
ENSG00000233415	20
ENSG00000166913	20
ENSG00000214322	X
ENSG00000228610	X
ENSG00000232685	13
ENSG00000227988	X
ENSG00000213997	X
ENSG00000180083	20
ENSG00000227879	13
ENSG00000231358	13
ENSG00000173698	X
ENSG00000242756	13
ENSG00000132972	13
ENSG00000267225	18
ENSG00000141437	18
ENSG00000062598	20
ENSG00000267462	18
ENSG00000167306	18
ENSG00000228314	21
ENSG00000279579	21
ENSG00000156273	21
ENSG00000257356	14
ENSG00000257721	14
ENSG00000258265	14
ENSG00000271632	14
ENSG00000258781	14
ENSG00000257825	14
ENSG00000257635	14
ENSG00000275563	14
ENSG00000225555	21
ENSG00000257731	14
ENSG00000197934	21
ENSG00000257558	14
ENSG00000278594	14
ENSG00000276556	21
ENSG00000206104	21
ENSG00000274369	14
ENSG00000279208	21
ENSG00000277128	14
ENSG00000231123	21
ENSG00000258367	14
ENSG00000224413	21
ENSG00000244676	21
ENSG00000257959	14
ENSG00000226115	21
ENSG00000258314	14
ENSG00000224602	21
ENSG00000186924	21
ENSG00000277156	14
ENSG00000278884	21
ENSG00000222036	14
ENSG00000182816	21
ENSG00000229986	21
ENSG00000270835	21
ENSG00000233818	21
ENSG00000233767	21
ENSG00000277067	21
ENSG00000223662	21
ENSG00000223806	21
ENSG00000182670	21
ENSG00000277252	14
ENSG00000277529	14
ENSG00000257853	14
ENSG00000276092	18
ENSG00000267175	18
ENSG00000257224	14
ENSG00000260440	18
ENSG00000258076	14
ENSG00000196143	14
ENSG00000215398	14
ENSG00000172466	18
ENSG00000278143	14
ENSG00000229169	22
ENSG00000215478	22
ENSG00000233545	13
ENSG00000232894	13
ENSG00000239200	14
ENSG00000205822	13
ENSG00000244306	14
ENSG00000224027	22
ENSG00000226352	13
ENSG00000211663	22
ENSG00000269099	13
ENSG00000211683	22
ENSG00000279550	13
ENSG00000267341	18
ENSG00000277367	14
ENSG00000267764	18
ENSG00000100346	22
ENSG00000211825	14
ENSG00000215604	13
ENSG00000267143	18
ENSG00000211821	14
ENSG00000228797	13
ENSG00000166562	18
ENSG00000257175	14
ENSG00000249446	14
ENSG00000132963	13
ENSG00000257171	14
ENSG00000223997	14
ENSG00000211836	14
ENSG00000211840	14
ENSG00000211828	14
ENSG00000257310	14
ENSG00000228985	14
ENSG00000139910	14
ENSG00000267269	18
ENSG00000265094	18
ENSG00000267400	18
ENSG00000267079	18
ENSG00000224329	13
ENSG00000275448	18
ENSG00000081138	18
ENSG00000102781	13
ENSG00000277710	14
ENSG00000211841	14
ENSG00000211832	14
ENSG00000256221	14
ENSG00000225210	14
ENSG00000258364	14
ENSG00000211831	14
ENSG00000134779	18
ENSG00000211829	14
ENSG00000211833	14
ENSG00000211826	14
ENSG00000238185	13
ENSG00000259135	14
ENSG00000225404	13
ENSG00000224511	13
ENSG00000258655	14
ENSG00000257185	14
ENSG00000278496	13
ENSG00000271429	13
ENSG00000228036	13
ENSG00000225321	20
ENSG00000211842	14
ENSG00000211827	14
ENSG00000196199	13
ENSG00000257636	14
ENSG00000198959	20
ENSG00000211835	14
ENSG00000259086	14
ENSG00000257155	14
ENSG00000257845	14
ENSG00000250365	14
ENSG00000151413	14
ENSG00000280208	13
ENSG00000240868	13
ENSG00000227477	20
ENSG00000236444	13
ENSG00000274261	20
ENSG00000233146	20
ENSG00000042062	20
ENSG00000133101	13
ENSG00000257672	14
ENSG00000258894	14
ENSG00000228294	14
ENSG00000237235	14
ENSG00000244270	14
ENSG00000258487	14
ENSG00000129515	14
ENSG00000234075	20
ENSG00000224357	20
ENSG00000132832	20
ENSG00000158480	20
ENSG00000101447	20
ENSG00000225971	22
ENSG00000279159	22
ENSG00000229957	20
ENSG00000128322	22
ENSG00000277425	20
ENSG00000225181	20
ENSG00000197496	20
ENSG00000225458	20
ENSG00000100354	22
ENSG00000235508	20
ENSG00000276923	20
ENSG00000158445	20
ENSG00000267000	18
ENSG00000242550	18
ENSG00000232200	20
ENSG00000278153	20
ENSG00000124249	20
ENSG00000225043	21
ENSG00000261485	13
ENSG00000157557	21
ENSG00000234535	13
ENSG00000214245	20
ENSG00000237788	20
ENSG00000231184	13
ENSG00000149654	20
ENSG00000132952	13
ENSG00000166603	18
ENSG00000279989	18
ENSG00000267762	18
ENSG00000279250	18
ENSG00000278986	18
ENSG00000278017	18
ENSG00000265555	18
ENSG00000263745	18
ENSG00000228995	20
ENSG00000258690	14
ENSG00000124226	20
ENSG00000211837	14
ENSG00000258828	14
ENSG00000211844	14
ENSG00000166479	18
ENSG00000258509	14
ENSG00000259157	14
ENSG00000258401	14
ENSG00000211838	14
ENSG00000100442	14
ENSG00000232117	13
ENSG00000214093	22
ENSG00000224404	22
ENSG00000183463	13
ENSG00000253779	22
ENSG00000232464	22
ENSG00000211679	22
ENSG00000232102	13
ENSG00000279440	22
ENSG00000224976	13
ENSG00000243902	22
ENSG00000100100	22
ENSG00000189403	13
ENSG00000250688	14
ENSG00000258619	14
ENSG00000258381	14
ENSG00000234933	20
ENSG00000225170	20
ENSG00000258901	14
ENSG00000229222	20
ENSG00000129514	14
ENSG00000224530	20
ENSG00000224565	20
ENSG00000274469	20
ENSG00000160305	21
ENSG00000236028	20
ENSG00000258548	14
ENSG00000243810	20
ENSG00000277301	20
ENSG00000211675	22
ENSG00000227117	22
ENSG00000239783	20
ENSG00000258196	14
ENSG00000257472	14
ENSG00000183032	14
ENSG00000080189	20
ENSG00000100036	22
ENSG00000267687	18
ENSG00000266844	18
ENSG00000279699	22
ENSG00000227838	22
ENSG00000175329	22
ENSG00000264054	18
ENSG00000266920	18
ENSG00000267686	18
ENSG00000271424	14
ENSG00000258233	14
ENSG00000141452	18
ENSG00000258850	14
ENSG00000278147	14
ENSG00000087301	14
ENSG00000131831	X
ENSG00000184381	22
ENSG00000236581	13
ENSG00000229735	X
ENSG00000214019	X
ENSG00000242021	X
ENSG00000047230	X
ENSG00000256590	14
ENSG00000120669	13
ENSG00000278009	14
ENSG00000258601	14
ENSG00000259042	14
ENSG00000259129	14
ENSG00000168229	14
ENSG00000165501	14
ENSG00000258609	18
ENSG00000279221	18
ENSG00000267153	18
ENSG00000274275	18
ENSG00000267088	18
ENSG00000131828	X
ENSG00000266201	18
ENSG00000265484	18
ENSG00000265425	18
ENSG00000241088	18
ENSG00000166396	18
ENSG00000233469	13
ENSG00000235876	13
ENSG00000233588	13
ENSG00000271784	20
ENSG00000258098	14
ENSG00000224405	13
ENSG00000223492	20
ENSG00000235415	20
ENSG00000198768	20
ENSG00000258387	14
ENSG00000275002	14
ENSG00000224743	13
ENSG00000251363	14
ENSG00000258969	14
ENSG00000258948	14
ENSG00000189139	14
ENSG00000088298	20
ENSG00000258868	14
ENSG00000258474	14
ENSG00000258636	14
ENSG00000264514	18
ENSG00000224161	18
ENSG00000265472	18
ENSG00000073712	14
ENSG00000267669	18
ENSG00000264699	18
ENSG00000184724	21
ENSG00000230982	21
ENSG00000270116	21
ENSG00000264040	18
ENSG00000264149	18
ENSG00000229375	13
ENSG00000264254	18
ENSG00000142173	21
ENSG00000133114	13
ENSG00000188985	18
ENSG00000264736	18
ENSG00000265374	18
ENSG00000237661	X
ENSG00000228232	X
ENSG00000265240	18
ENSG00000169906	X
ENSG00000274184	18
ENSG00000228959	20
ENSG00000267560	18
ENSG00000229522	20
ENSG00000265097	18
ENSG00000101940	X
ENSG00000101542	18
ENSG00000230133	20
ENSG00000236456	20
ENSG00000089050	20
ENSG00000279322	20
ENSG00000100294	22
ENSG00000124151	20
ENSG00000274351	13
ENSG00000273167	13
ENSG00000270499	X
ENSG00000229491	X
ENSG00000266268	18
ENSG00000231069	X
ENSG00000211674	22
ENSG00000220132	X
ENSG00000266014	18
ENSG00000229347	X
ENSG00000278337	13
ENSG00000187516	X
ENSG00000235097	13
ENSG00000197582	X
ENSG00000264845	18
ENSG00000182541	22
ENSG00000102218	X
ENSG00000278933	18
ENSG00000229248	18
ENSG00000266460	18
ENSG00000264697	18
ENSG00000120694	13
ENSG00000266513	18
ENSG00000280406	18
ENSG00000267397	18
ENSG00000165168	X
ENSG00000265844	18
ENSG00000243256	18
ENSG00000265380	18
ENSG00000266258	18
ENSG00000267655	18
ENSG00000175354	18
ENSG00000241607	X
ENSG00000012174	X
ENSG00000212932	21
ENSG00000160299	21
ENSG00000233810	X
ENSG00000174678	X
ENSG00000169297	X
ENSG00000230227	X
ENSG00000182798	X
ENSG00000229310	X
ENSG00000228933	X
ENSG00000232834	X
ENSG00000235685	X
ENSG00000233663	X
ENSG00000259977	X
ENSG00000244627	22
ENSG00000189132	X
ENSG00000102098	X
ENSG00000129480	14
ENSG00000100519	14
ENSG00000227438	21
ENSG00000157551	21
ENSG00000169891	X
ENSG00000234979	22
ENSG00000234735	22
ENSG00000100170	22
ENSG00000206195	22
ENSG00000279365	21
ENSG00000224309	21
ENSG00000236464	22
ENSG00000215286	X
ENSG00000273104	21
ENSG00000268812	22
ENSG00000231235	X
ENSG00000276738	21
ENSG00000223488	21
ENSG00000226048	X
ENSG00000168122	21
ENSG00000181977	X
ENSG00000228827	X
ENSG00000185022	22
ENSG00000271088	X
ENSG00000231725	X
ENSG00000158526	X
ENSG00000205758	21
ENSG00000228935	20
ENSG00000227563	20
ENSG00000101004	20
ENSG00000258803	14
ENSG00000231750	X
ENSG00000258955	14
ENSG00000233880	X
ENSG00000183690	X
ENSG00000226169	22
ENSG00000258708	14
ENSG00000211658	22
ENSG00000248366	14
ENSG00000257179	14
ENSG00000215456	22
ENSG00000270359	14
ENSG00000223593	14
ENSG00000176177	22
ENSG00000249163	14
ENSG00000258932	14
ENSG00000085415	18
ENSG00000228343	X
ENSG00000236054	22
ENSG00000258782	14
ENSG00000229563	X
ENSG00000234353	22
ENSG00000226132	14
ENSG00000169184	22
ENSG00000258747	14
ENSG00000238190	X
ENSG00000267882	20
ENSG00000259072	14
ENSG00000180182	X
ENSG00000124089	20
ENSG00000250318	22
ENSG00000128342	22
ENSG00000101104	20
ENSG00000258563	14
ENSG00000259046	14
ENSG00000258592	14
ENSG00000258996	14
ENSG00000271468	14
ENSG00000211834	14
ENSG00000100055	22
ENSG00000259087	14
ENSG00000258445	14
ENSG00000258556	14
ENSG00000257842	14
ENSG00000182107	14
ENSG00000259117	14
ENSG00000259169	14
ENSG00000131951	14
ENSG00000267742	18
ENSG00000237202	21
ENSG00000215512	18
ENSG00000156239	21
ENSG00000074695	18
ENSG00000280108	21
ENSG00000147119	X
ENSG00000280800	21
ENSG00000185390	21
ENSG00000234034	21
ENSG00000204915	X
ENSG00000228600	21
ENSG00000233543	X
ENSG00000175302	21
ENSG00000219280	21
ENSG00000226930	21
ENSG00000273820	X
ENSG00000230039	X
ENSG00000180530	21
ENSG00000238282	20
ENSG00000224274	20
ENSG00000171365	X
ENSG00000101425	20
ENSG00000213598	14
ENSG00000258854	14
ENSG00000258670	14
ENSG00000258943	14
ENSG00000180998	14
ENSG00000272733	22
ENSG00000253152	22
ENSG00000239674	22
ENSG00000215333	22
ENSG00000232346	22
ENSG00000159140	21
ENSG00000273899	22
ENSG00000242060	18
ENSG00000268573	18
ENSG00000218198	13
ENSG00000186496	18
ENSG00000233259	13
ENSG00000275294	13
ENSG00000231922	14
ENSG00000126773	14
ENSG00000179141	13
ENSG00000244329	18
ENSG00000083635	13
ENSG00000263637	18
ENSG00000081913	18
ENSG00000228620	22
ENSG00000102753	13
ENSG00000235091	22
ENSG00000101444	20
ENSG00000077942	22
ENSG00000184735	X
ENSG00000257612	14
ENSG00000275681	X
ENSG00000071991	18
ENSG00000276474	X
ENSG00000237528	X
ENSG00000269902	X
ENSG00000235929	X
ENSG00000215284	X
ENSG00000233807	X
ENSG00000238247	X
ENSG00000219186	X
ENSG00000189023	X
ENSG00000177689	X
ENSG00000228345	X
ENSG00000276689	X
ENSG00000249467	X
ENSG00000271519	X
ENSG00000224556	X
ENSG00000234693	20
ENSG00000258700	14
ENSG00000232951	X
ENSG00000231772	X
ENSG00000227493	X
ENSG00000235922	20
ENSG00000102313	X
ENSG00000167098	20
ENSG00000241354	14
ENSG00000259111	14
ENSG00000126778	14
ENSG00000102317	X
ENSG00000262119	14
ENSG00000258638	14
ENSG00000258505	14
ENSG00000258386	14
ENSG00000258758	14
ENSG00000259049	14
ENSG00000266256	18
ENSG00000154001	14
ENSG00000276958	13
ENSG00000165186	X
ENSG00000278477	13
ENSG00000237423	20
ENSG00000230793	13
ENSG00000230403	13
ENSG00000215559	21
ENSG00000275048	20
ENSG00000165475	13
ENSG00000169895	X
ENSG00000124126	20
ENSG00000249209	21
ENSG00000265836	18
ENSG00000266743	18
ENSG00000267726	18
ENSG00000203616	21
ENSG00000102043	X
ENSG00000229047	21
ENSG00000263724	18
ENSG00000228159	21
ENSG00000279783	21
ENSG00000279615	21
ENSG00000279321	21
ENSG00000215492	18
ENSG00000279769	21
ENSG00000275512	18
ENSG00000237311	X
ENSG00000154736	21
ENSG00000141469	18
ENSG00000214282	X
ENSG00000225814	X
ENSG00000243048	X
ENSG00000234570	X
ENSG00000277516	X
ENSG00000008086	X
ENSG00000231480	21
ENSG00000279094	21
ENSG00000277777	21
ENSG00000277739	21
ENSG00000237879	13
ENSG00000264462	21
ENSG00000277671	21
ENSG00000274060	21
ENSG00000273614	21
ENSG00000274484	21
ENSG00000229147	13
ENSG00000277379	21
ENSG00000274868	21
ENSG00000275215	21
ENSG00000275692	21
ENSG00000278775	21
ENSG00000278189	21
ENSG00000276546	21
ENSG00000260388	13
ENSG00000275950	21
ENSG00000275631	21
ENSG00000275664	21
ENSG00000275708	21
ENSG00000277437	21
ENSG00000278233	21
ENSG00000277020	13
ENSG00000252199	21
ENSG00000266299	21
ENSG00000278618	21
ENSG00000274046	21
ENSG00000264063	21
ENSG00000207476	21
ENSG00000264002	21
ENSG00000252462	21
ENSG00000200754	21
ENSG00000199962	21
ENSG00000223782	13
ENSG00000252963	21
ENSG00000212564	21
ENSG00000251851	21
ENSG00000239023	21
ENSG00000223078	21
ENSG00000252273	21
ENSG00000201025	21
ENSG00000207638	21
ENSG00000213411	13
ENSG00000212609	21
ENSG00000202339	21
ENSG00000199030	21
ENSG00000207863	21
ENSG00000266211	21
ENSG00000199698	21
ENSG00000180389	13
ENSG00000274662	21
ENSG00000266195	21
ENSG00000275469	21
ENSG00000238627	21
